Column Names,CID,SMILES
triptorelin,25074470,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8
G-1,5322399,CC(=O)C1=CC2=C(C=C1)NC(C3C2C=CC3)C4=CC5=C(C=C4Br)OCO5
arglabin,5574924,CC1=CCC23C1C4C(CCC2(O3)C)C(=C)C(=O)O4
guanaben-acetate,5353646,C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl
gabapentin,3446,C1CCC(CC1)(CC(=O)O)CN
RU-58841,132981,CC1(C(=O)N(C(=O)N1CCCCO)C2=CC(=C(C=C2)C#N)C(F)(F)F)C
cholecalciferol,5280795,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
tiotropium,5487427,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C
PD-98059,4713,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
BMS-265246,135402864,CCCCOC1=C(C=NC2=NNC=C12)C(=O)C3=C(C=C(C=C3F)C)F
lomerizine,3949,COC1=C(C(=C(C=C1)CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)OC)OC
6-benzylaminopurine,62389,C1=CC=C(C=C1)CNC2=NC=NC3=C2NC=N3
tipifarnib,159324,CN1C=NC=C1C(C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N
lidoflazine,3926,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
orbifloxacin,60605,CC1CN(CC(N1)C)C2=C(C3=C(C(=C2F)F)C(=O)C(=CN3C4CC4)C(=O)O)F
ZSTK-474,11647372,C1COCCN1C2=NC(=NC(=N2)N3C4=CC=CC=C4N=C3C(F)F)N5CCOCC5
S-methylcysteine,24417,CSCC(C(=O)O)N
epinephrine,5816,CNCC(C1=CC(=C(C=C1)O)O)O
JTE-907,9867770,CCCCCOC1=C(C=CC2=C1NC(=O)C(=C2)C(=O)NCC3=CC4=C(C=C3)OCO4)OC
MNITMT,364622,CN1C=NC(=C1SC2=NN=CN2C)[N+](=O)[O-]
norcyclobenzaprine,9918,CNCCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31
U-0124,5627,CSC(=C(C#N)C(=C(N)SC)C#N)N
telotristat,25025298,CC1=NN(C=C1)C2=C(C=CC(=C2)Cl)C(C(F)(F)F)OC3=NC(=NC(=C3)C4=CC=C(C=C4)CC(C(=O)O)N)N
orlistat,3034010,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O
methoxsalen,4114,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
semaxanib,5329098,CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C
T-0156,5368,CC1=NC=CC(=C1)CN2C(=C(C3=C(C2=O)C(=NC=C3)OCC4=NC=CC=N4)C5=CC(=C(C(=C5)OC)OC)OC)C(=O)OC
AM-630,4302963,CC1=C(C2=C(N1CCN3CCOCC3)C=C(C=C2)I)C(=O)C4=CC=C(C=C4)OC
erythromycin,12560,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O
etacrynic-acid,3278,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl
triflupromazine,5568,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F
temoporfin,60751,C1CC2=NC1=C(C3=CC=C(N3)C(=C4C=CC(=N4)C(=C5C=CC(=C2C6=CC(=CC=C6)O)N5)C7=CC(=CC=C7)O)C8=CC(=CC=C8)O)C9=CC(=CC=C9)O
acipimox,5310993,CC1=CN=C(C=[N+]1[O-])C(=O)O
mycophenolic-acid,446541,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)O
10-hydroxycamptothecin,97226,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)O)O
arecaidine-but-2-ynyl-ester,4214594,CC#CCOC(=O)C1=CCCN(C1)C
sitaxentan,216235,CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2
raloxifene,5035,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
molsidomine,5353788,CCOC(=NC1=C[N+](=NO1)N2CCOCC2)[O-]
thioperamide,3035905,C1CCC(CC1)NC(=S)N2CCC(CC2)C3=CN=CN3
AS-604850,5287855,C1=CC2=C(C=C1C=C3C(=O)NC(=O)S3)OC(O2)(F)F
aptiganel,60840,CCC1=CC(=CC=C1)N(C)C(=NC2=CC=CC3=CC=CC=C32)N
barasertib-HQPA,16007391,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
2'-MeCCPA,10475082,CC1(C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)NC4CCCC4)CO)O)O
gefitinib,123631,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
epoprostenol,5282411,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)O2)O)O
2-methyl-5-hydroxytryptamine,1574,CC1=C(C2=C(N1)C=CC(=C2)O)CCN
ZD-2079,158793,C1=CC=C(C=C1)C(CNCCOC2=CC=C(C=C2)CC(=O)O)O.Cl
milacemide,53569,CCCCCNCC(=O)N
CFM-1571,9844347,CN(C)CCCOC1=NN(C(=C1)C(=O)NC2=CC=C(C=C2)OC)CC3=CC=CC=C3
ulipristal,13559281,CC(=O)C1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O
DNQX,3899541,C1=C2C(=CC(=C1[N+](=O)[O-])[N+](=O)[O-])NC(=O)C(=O)N2
N-alpha-Methylhistamine-dihydrochloride,912,CNCCC1=CN=CN1
toltrazuril,68591,CC1=C(C=CC(=C1)N2C(=O)NC(=O)N(C2=O)C)OC3=CC=C(C=C3)SC(F)(F)F
Ro-4987655,11548630,C1CC(=O)N(OC1)CC2=CC(=C(C(=C2F)F)NC3=C(C=C(C=C3)I)F)C(=O)NOCCO
zotepine,5736,CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl
salicin,439503,C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O
D-alpha-tocopheryl-succinate,20353,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)CCC(=O)O)C
phthalylsulfathiazole,4806,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)C(=O)O
nedocromil,50294,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O
etazolate,3277,CCN1C2=NC=C(C(=C2C=N1)NN=C(C)C)C(=O)OCC
TG100-115,10427712,C1=CC(=CC(=C1)O)C2=NC3=C(N=C(N=C3N=C2C4=CC(=CC=C4)O)N)N
PHA-793887,46191454,CC(C)CC(=O)NC1=NNC2=C1CN(C2(C)C)C(=O)C3CCN(CC3)C
ML167,44968231,CC1=CC=C(O1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC=C(O4)CO
dipraglurant,44557636,C1=CC=NC(=C1)C#CCCC2=CN3C=C(C=CC3=N2)F
CYC116,6420138,CC1=C(SC(=N1)N)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4
NSC-4644,72326,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO
ispinesib,6851740,CC1=CC=C(C=C1)C(=O)N(CCCN)C(C2=NC3=C(C=CC(=C3)Cl)C(=O)N2CC4=CC=CC=C4)C(C)C
AZ960,25099184,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
BI-2536,11364421,CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C
AMG-232,58573469,CC(C)C(CS(=O)(=O)C(C)C)N1C(C(CC(C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl
aminocaproic-acid,564,C(CCC(=O)O)CCN
scopolamine,3000322,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4
apocynin,2214,CC(=O)C1=CC(=C(C=C1)O)OC
progesterone,5994,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
nabumetone,4409,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC
aprepitant,135413536,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F
NPC-15199,1549133,CC(C)CC(C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13
GP1a,10252734,CC1=CC2=C(C=C1)C3=C(C2)C(=NN3C4=C(C=C(C=C4)Cl)Cl)C(=O)NN5CCCCC5
eglumetad,213056,C1CC(C2C1C2C(=O)O)(C(=O)O)N
7-aminocephalosporanic-acid,441328,CC(=O)OCC1=C(N2C(C(C2=O)N)SC1)C(=O)O
meprylcaine,4065,CCCNC(C)(C)COC(=O)C1=CC=CC=C1
cordycepin,6303,C1C(OC(C1O)N2C=NC3=C(N=CN=C32)N)CO
CCT018159,984170,CCC1=CC(=C(C=C1O)O)C2=NNC(=C2C3=CC4=C(C=C3)OCCO4)C
cilazapril,56330,CCOC(=O)C(CCC1=CC=CC=C1)NC2CCCN3CCCC(N3C2=O)C(=O)O
4-aminohippuric-acid,2148,C1=CC(=CC=C1C(=O)NCC(=O)O)N
icariin,5318997,CC1C(C(C(C(O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)OC4C(C(C(C(O4)CO)O)O)O)O)C5=CC=C(C=C5)OC)O)O)O
kinetin,3830,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3
nefiracetam,71157,CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2=O
exifone,40399,C1=CC(=C(C(=C1C(=O)C2=CC(=C(C(=C2)O)O)O)O)O)O
avanafil,9869929,COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N3)N4CCCC4CO)Cl
CGP-7930,5024764,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CC(C)(C)CO
diphenyleneiodonium,3101,C1=CC=C2C(=C1)C3=CC=CC=C3[I+]2
SDZ-NKT-343,44208964,CN(CC1=CC=CC=C1)C(=O)C(CC2=CC3=CC=CC=C3C=C2)NC(=O)C4CCCN4C(=O)NC5=CC=CC=C5[N+](=O)[O-]
halobetasol-propionate,6918178,CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)CCl
SSR128129E,68853159,CC1=C(N2C=CC=CC2=C1OC)C(=O)C3=CC(=C(C=C3)N)C(=O)[O-].[Na+]
tandospirone,91273,C1CC2CC1C3C2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5
serdemetan,11609586,C1=CC=C2C(=C1)C(=CN2)CCNC3=CC=C(C=C3)NC4=CC=NC=C4
AZD1480,16659841,CC1=CC(=NN1)NC2=NC(=NC=C2Cl)NC(C)C3=NC=C(C=N3)F
SB-705498,9910486,C1CN(CC1NC(=O)NC2=CC=CC=C2Br)C3=NC=C(C=C3)C(F)(F)F
pirenoxine,4846,C1=CC=C2C(=C1)N=C3C(=CC(=O)C4=C3C(=O)C=C(N4)C(=O)O)O2
salidroside,159278,C1=CC(=CC=C1CCOC2C(C(C(C(O2)CO)O)O)O)O
FGIN-1-43,3995234,CCCCCCN(CCCCCC)C(=O)CC1=C(NC2=C1C=C(C=C2)Cl)C3=CC=C(C=C3)Cl
TMC-353121,11249932,CC1=CC(=C(C=C1)CCCO)NCC2=CC3=C(C=C2)N=C(N3CC4=C(C=CC(=N4)C)O)NCCCN5CCOCC5
afatinib,10184653,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4
cinromide,688145,CCNC(=O)C=CC1=CC(=CC=C1)Br
fluvastatin,446155,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F
zoxazolamine,6103,C1=CC2=C(C=C1Cl)N=C(O2)N
nalbuphine,5311304,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O
pazufloxacin,65957,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2C4(CC4)N)F)C(=O)O
ACPC,535,C1CC1(C(=O)O)N
isoguvacine,3765,C1CNCC=C1C(=O)O
VU0364770,836002,C1=CC=NC(=C1)C(=O)NC2=CC(=CC=C2)Cl
amuvatinib,11282283,C1CN(CCN1C2=NC=NC3=C2OC4=CC=CC=C43)C(=S)NCC5=CC6=C(C=C5)OCO6
moxifloxacin,152946,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O
4-iodo-L-phenylalanine,134497,C1=CC(=CC=C1CC(C(=O)O)N)I
UH-232-(+),6604756,CCCN(CCC)C1CCC2=C(C1C)C=CC=C2OC
estradiol-valerate,13791,CCCCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)O)C
fludarabine,657237,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N
oxyquinoline,1923,C1=CC2=C(C(=C1)O)N=CC=C2
voglibose,444020,C1C(C(C(C(C1(CO)O)O)O)O)NC(CO)CO
linezolid,441401,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F
ipidacrine,604519,C1CCC2=C(C1)C(=C3CCCC3=N2)N
MK-3207,25019940,C1CCC2(C1)C(=O)N(C(CN2)C3=CC(=CC(=C3)F)F)CC(=O)NC4=CC5=C(CC6(C5)C7=C(NC6=O)N=CC=C7)C=C4
lodoxamide,44564,C1=C(C=C(C(=C1NC(=O)C(=O)O)Cl)NC(=O)C(=O)O)C#N
oleoylethanolamide,5283454,CCCCCCCCC=CCCCCCCCC(=O)NCCO
cilostazol,2754,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4
altretamine,2123,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
ORE1001,448281,CC(C)CC(C(=O)O)NC(CC1=CN=CN1CC2=CC(=CC(=C2)Cl)Cl)C(=O)O
milrinone,4197,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
pivmecillinam,115163,CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C
apixaban,10182969,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)N5CCCCC5=O)C(=N2)C(=O)N
4E1RCat,16195554,C1=CC=C(C=C1)C2=CC(=CC3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)N2C5=CC=C(C=C5)C(=O)O
fenthion,3346,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC
iodipamide,3739,C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I
picotamide,4814,COC1=C(C=C(C=C1)C(=O)NCC2=CN=CC=C2)C(=O)NCC3=CN=CC=C3
SB-431542,4521392,C1OC2=C(O1)C=C(C=C2)C3=C(NC(=N3)C4=CC=C(C=C4)C(=O)N)C5=CC=CC=N5
SKA-31,94880,C1=CC=C2C(=C1)C=CC3=C2N=C(S3)N
naloxone,5284596,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O
ZK-200775,208953,C1COCCN1C2=CC3=C(C=C2C(F)(F)F)NC(=O)C(=O)N3CP(=O)(O)O
cyclocytidine,25051,C1=CN2C3C(C(C(O3)CO)O)OC2=NC1=N
PQ-401,9549305,CC1=NC2=CC=CC=C2C(=C1)NC(=O)NC3=C(C=CC(=C3)Cl)OC
acemetacin,1981,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O
ku-0063794,16736978,CC1CN(CC(O1)C)C2=NC3=C(C=CC(=N3)C4=CC(=C(C=C4)OC)CO)C(=N2)N5CCOCC5
GDC-0879,11717001,C1CC(=NO)C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO
almotriptan,123606,CN(C)CCC1=CNC2=C1C=C(C=C2)CS(=O)(=O)N3CCCC3
olopatadine,5281071,CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O
CI-966,198693,C1CN(CC(=C1)C(=O)O)CCOC(C2=CC=C(C=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F
rheochrysidin,10639,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)OC
haloperidol,3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
adatanserin,130918,C1CN(CCN1CCNC(=O)C23CC4CC(C2)CC(C4)C3)C5=NC=CC=N5
ZM-323881,16759369,CC1=CC(=C(C=C1O)NC2=NC=NC3=C2C=CC(=C3)OCC4=CC=CC=C4)F
pevonedistat,16720766,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N
AR-A014418,448014,COC1=CC=C(C=C1)CNC(=O)NC2=NC=C(S2)[N+](=O)[O-]
PI-103,9884685,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O
avasimibe,166558,CC(C)C1=C(C(=CC=C1)C(C)C)OS(=O)(=O)NC(=O)CC2=C(C=C(C=C2C(C)C)C(C)C)C(C)C
lisuride,28864,CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
lisinopril,5362119,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O
eprosartan,5281037,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C(CC3=CC=CS3)C(=O)O
MK-2206,24964624,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N
palmitoylethanolamide,4671,CCCCCCCCCCCCCCCC(=O)NCCO
CGS-20625,163844,COC1=CC=C(C=C1)N2C(=O)C3=CN=C4CCCCCC4=C3N2
terbinafine,1549008,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21
epothilone-b,448013,CC1CCCC2(C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C
torin-2,51358113,C1=CC(=CC(=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CN=C(C=C5)N)C(F)(F)F
ursolic-acid,64945,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O
nifuroxazide,5337997,C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O
trichostatin-a,444732,CC(C=C(C)C=CC(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
etizolam,3307,CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C
lacosamide,219078,CC(=O)NC(COC)C(=O)NCC1=CC=CC=C1
brimonidine,2435,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br
tyrphostin-AG-1478,2051,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Cl)OC
amsacrine,2179,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42
ZK-93426,115210,CCOC(=O)C1=NC=C2C(=C1C)C3=C(N2)C=CC=C3OC(C)C
EVP4593,509554,C1=CC=C(C=C1)OC2=CC=C(C=C2)CCNC3=NC=NC4=C3C=C(C=C4)N
ML-9,108047,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3Cl.Cl
spaglumic-acid,188803,CC(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O
proflavine-hemisulfate,7099,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N
MM-102,54766613,CCC(CC)(C(=O)NC(CCCN=C(N)N)C(=O)NC1(CCCC1)C(=O)NC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)NC(=O)C(C)C
ENMD-2076,16041424,CC1=CC(=NN1)NC2=CC(=NC(=N2)C=CC3=CC=CC=C3)N4CCN(CC4)C
dianhydrogalactitol,15942827,C1C(O1)C(C(C2CO2)O)O
dicycloverine,3042,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
SB-743921,9936388,CC1=CC=C(C=C1)C(=O)N(CCCN)C(C2=C(C(=O)C3=C(O2)C=C(C=C3)Cl)CC4=CC=CC=C4)C(C)C
aceclofenac,71771,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl
12-O-tetradecanoylphorbol-13-acetate,27924,CCCCCCCCCCCCCC(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3=O)C)O)CO)C4C1(C4(C)C)OC(=O)C)O)C
todralazine,5501,CCOC(=O)NNC1=NN=CC2=CC=CC=C21
deracoxib,3058754,COC1=C(C=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)F)F
BVT-948,6604934,CC1(C2=C(C3=CC=CC=C3C(=O)C2=O)NC1=O)C
dydrogesterone,9051,CC(=O)C1CCC2C1(CCC3C2C=CC4=CC(=O)CCC34C)C
picolamine,31018,C1=CC(=CN=C1)CN
lidamidine,47510,CC1=C(C(=CC=C1)C)NC(=O)NC(=NC)N
PF-03814735,51346455,CC(=O)NCC(=O)N1C2CCC1C3=C2C=CC(=C3)NC4=NC=C(C(=N4)NC5CCC5)C(F)(F)F
FR-180204,11493598,C1=CC=C(C=C1)C2=NN3C=CC=CC3=C2C4=CC5=C(NN=C5N=N4)N
azosemide,2273,C1=CSC(=C1)CNC2=CC(=C(C=C2C3=NNN=N3)S(=O)(=O)N)Cl
pafuramidine,5480200,CON=C(C1=CC=C(C=C1)C2=CC=C(O2)C3=CC=C(C=C3)C(=NOC)N)N
adiporon,16307093,C1CN(CCC1NC(=O)COC2=CC=C(C=C2)C(=O)C3=CC=CC=C3)CC4=CC=CC=C4
quetiapine,5002,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42
flumatinib,46848036,CC1=C(C=C(C=N1)NC(=O)C2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5
cephalomannine,6436208,CC=C(C)C(=O)NC(C1=CC=CC=C1)C(C(=O)OC2CC3(C(C4C(C(CC5C4(CO5)OC(=O)C)O)(C(=O)C(C(=C2C)C3(C)C)OC(=O)C)C)OC(=O)C6=CC=CC=C6)O)O
GDC-0152,46940575,CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C(=O)NC3=C(N=NS3)C4=CC=CC=C4)NC
PF-3845,25154867,C1CN(CCC1CC2=CC(=CC=C2)OC3=NC=C(C=C3)C(F)(F)F)C(=O)NC4=CN=CC=C4
golvatinib,16118392,CN1CCN(CC1)C2CCN(CC2)C(=O)NC3=NC=CC(=C3)OC4=CC(=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F
omeprazole-sulfide,155794,CC1=CN=C(C(=C1OC)C)CSC2=NC3=C(N2)C=C(C=C3)OC
EPZ004777,56962336,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C(N=CN=C43)N)O)O
sertindole,60149,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O
diacerein,26248,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O
cisplatin,5702198,N.N.Cl[Pt]Cl
NAN-190,4431,COC1=CC=CC=C1N2CCN(CC2)CCCCN3C(=O)C4=CC=CC=C4C3=O
iodoantipyrine,8522,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)I
trigonelline,5570,C[N+]1=CC=CC(=C1)C(=O)[O-]
lumacaftor,16678941,CC1=C(N=C(C=C1)NC(=O)C2(CC2)C3=CC4=C(C=C3)OC(O4)(F)F)C5=CC(=CC=C5)C(=O)O
afloqualone,2040,CC1=CC=CC=C1N2C(=NC3=C(C2=O)C=C(C=C3)N)CF
hexestrol,192197,CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O
vinorelbine,5311497,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
glutathione,124886,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N
trospium,5284632,C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O
montelukast,5281040,CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O
SGC-0946,56962337,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O
thiethylperazine,5440,CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C
tacrolimus,445643,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC
idarubicin,42890,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
mestinon,7550,C[N+]1=CC=CC(=C1)OC(=O)N(C)C.[Br-]
bardoxolone-methyl,400769,CC1(CCC2(CCC3(C(C2C1)C(=O)C=C4C3(CCC5C4(C=C(C(=O)C5(C)C)C#N)C)C)C)C(=O)OC)C
atorvastatin,60823,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4
mericitabine,16122663,CC(C)C(=O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)(C)F)OC(=O)C(C)C
